monitoring_location_id,agency_code,agency_name,monitoring_location_number,monitoring_location_name,district_code,country_code,country_name,state_code,state_name,county_code,county_name,minor_civil_division_code,site_type_code,site_type,hydrologic_unit_code,basin_code,altitude,altitude_accuracy,altitude_method_code,altitude_method_name,vertical_datum,vertical_datum_name,horizontal_positional_accuracy_code,horizontal_positional_accuracy,horizontal_position_method_code,horizontal_position_method_name,original_horizontal_datum,original_horizontal_datum_name,drainage_area,contributing_drainage_area,time_zone_abbreviation,uses_daylight_savings,construction_date,aquifer_code,national_aquifer_code,aquifer_type_code,well_constructed_depth,hole_constructed_depth,depth_source_code,revision_note,revision_created,revision_modified,index_right,huc8,name,daily,continuous,field_measurements,samples,conductivity,temperature,dissolved_oxygen,dissolved_solids,chlorophyll,pH,nitrogen,phosphorus,turbidity,parameters,geometry
USGS-260109097151101,USGS,U.S. Geological Survey,260109097151101,"Brownsville Ship Channel nr Port Isabel, TX",48,US,United States of America,48,Texas,061,Cameron County,,ST,Stream,121102080900,,,,,,,,F,Accurate to + or - 5 sec.,M,Interpolated from MAP.,NAD27,North American Datum of 1927,,,CST,Y,,,,,,,,,,,0,12110208,South Laguna Madre,False,False,False,False,False,False,False,False,False,False,False,False,False,[],POINT (-97.2533084387534 26.0195242889209)
USGS-260135097344401,USGS,U.S. Geological Survey,260135097344401,BY-88-60-815,48,US,United States of America,48,Texas,061,Cameron County,90480,GW,Well,121102080900,,37.0,1.6,N,Interpolated from Digital Elevation Model,NAVD88,North American Vertical Datum of 1988,5,Accurate to + or - .5 sec (PLGR/PPS GPS).,R,Reported,NAD83,North American Datum of 1983,,,CST,N,,112GLFC,S100CSLLWD,N,283.0,,R,,,,0,12110208,South Laguna Madre,False,False,False,False,False,False,False,False,False,False,False,False,False,[],POINT (-97.5790861111111 26.026475)
USGS-260137097315299,USGS,U.S. Geological Survey,260137097315299,IT S0310026A Main Supply Canal nr Olmito TX,48,US,United States of America,48,Texas,061,Cameron County,,FA-DV,Diversion,,,,,,,,,S,Accurate to + or - 1 sec.,R,Reported.,NAD83,North American Datum of 1983,,,CST,Y,,,,,,,,,,,0,12110208,South Laguna Madre,False,False,False,False,False,False,False,False,False,False,False,False,False,[],POINT (-97.5311111111111 26.0269444444444)
USGS-260153097343601,USGS,U.S. Geological Survey,260153097343601,BY-88-60-814,48,US,United States of America,48,Texas,061,Cameron County,90480,GW,Well,121102080900,,38.0,1.6,N,Interpolated from Digital Elevation Model,NAVD88,North American Vertical Datum of 1988,5,Accurate to + or - .5 sec (PLGR/PPS GPS).,R,Reported,NAD83,North American Datum of 1983,,,CST,N,,112GLFC,S100CSLLWD,N,284.0,,R,,,,0,12110208,South Laguna Madre,False,False,False,False,False,False,False,False,False,False,False,False,False,[],POINT (-97.5768777777778 26.0314416666667)
USGS-260157097360601,USGS,U.S. Geological Survey,260157097360601,BY-88-60-724,48,US,United States of America,48,Texas,061,Cameron County,90480,GW,Well,121102080900,,41.0,1.6,N,Interpolated from Digital Elevation Model,NAVD88,North American Vertical Datum of 1988,5,Accurate to + or - .5 sec (PLGR/PPS GPS).,R,Reported,NAD83,North American Datum of 1983,,,CST,N,,112GLFC,S100CSLLWD,N,280.0,,R,,,,0,12110208,South Laguna Madre,False,False,False,False,False,False,False,False,False,False,False,False,False,[],POINT (-97.6018527777778 26.0327416666667)
USGS-260159097352401,USGS,U.S. Geological Survey,260159097352401,BY-88-60-726,48,US,United States of America,48,Texas,061,Cameron County,90480,GW,Well,121102080900,,39.0,1.6,N,Interpolated from Digital Elevation Model,NAVD88,North American Vertical Datum of 1988,5,Accurate to + or - .5 sec (PLGR/PPS GPS).,R,Reported,NAD83,North American Datum of 1983,,,CST,N,,112GLFC,S100CSLLWD,N,279.0,,R,,,,0,12110208,South Laguna Madre,False,False,False,False,False,False,False,False,False,False,False,False,False,[],POINT (-97.5900166666667 26.0332777777778)
USGS-260204097443701,USGS,U.S. Geological Survey,260204097443701,BY-88-59-7xx2,48,US,United States of America,48,Texas,061,Cameron County,,GW,Well,12110208,22,59.0,5.0,N,Interpolated from Digital Elevation Model,NAVD88,North American Vertical Datum of 1988,5,Accurate to + or - .5 sec (PLGR/PPS GPS).,G,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,North American Datum of 1983,,,CST,Y,,112BMLG,S100CSLLWD,,169.0,,,,,,1,13090002,Lower Rio Grande,False,False,False,True,True,True,True,True,False,True,True,True,True,"['.alpha.-Terpineol', '1,1,1,2-Tetrachloroethane', '1,1,1-Trichloroethane', '1,1,2-Trichloroethane', '1,1-Dichloroethane', '1,1-Dichloroethene', '1,1-Dichloropropanone', '1,2,3,4-Tetrahydronaphthalene', '1,2,3-Trichloropropane', '1,2,4-Trichlorobenzene', '1,2,4-Trimethylbenzene', '1,2-Benzenedicarboxamide, N2-[1,1-dimethyl-2-(methylsulfonyl)ethyl]-3-iodo-N1-[2-methyl-4-[1,2,2,2-tetrafluoro-1-(trifluoromethyl)ethyl]phenyl]-', '1,2-Dibromo-3-chloropropane', '1,2-Dichloroethane', '1,2-Dichloroethane-d4', '1,2-Dichloropropane', '1,3-Butadiene', '1,3-Dioxolane', '1,4-Dioxane', '1-(3,4-dichlorophenyl)-3-methyl urea', '1-Bromo-3-chloropropane-d6', '1-Butanol', '1-Methoxy-4-(2-propenyl)benzene', '1-Octanol', '1H-1,2,4-Triazole', '1H-Pyrazole-3-carboxamide, 5-amino-1-[2,6-dichloro-4-(trifluoromethyl)phenyl]-4-[(trifluoromethyl)sulfinyl]-', '1rs Cis-Permethrin', '2,3,3-Trichloro-2-propene-1-sulfonic acid', '2,4-D', '2,4-D-d3', '2,6-Dimethyl-4-heptanone', '2-(1-Hydroxyethyl)-6-methylaniline', '2-(Dimethylamino)-N-hydroxy-2-oxoethanimidothioic acid methyl ester', '2-Aminobenzimidazole', ""2-Chloro-2',6'-diethylacetanilide"", '2-Chloro-4,6-diamino-s-triazine', '2-Chloro-4-isopropylamino-6-amino-s-triazine', '2-Chloro-N-(2-ethyl-6-methylphenyl)acetamide', '2-Choro-6-ethylamino-4-amino-s-triazine', '2-Ethylhexanol', '2-Hydroxyatrazine', '2-Isopropyl-6-methyl-4-pyrimidinol', '2-Nitropropane', '2-Propen-1-ol', '2-[(2-Ethyl-6-methylphenyl)-amino]-1-propanol', '3,4-Dichlorophenylurea', '3-Hydroxycarbofuran', '3-Phenoxybenzoic acid', '3-Phenoxybenzoic acid-13C6', '4-(Hydroxymethyl) pendimethalin', '4-Chlorobenzyl methyl sulfoxide', '4-Hydroxy molinate', '4-Hydroxychlorothalonil', '4-Hydroxyhexazinone A', '4-Methyl-2-pentanol', 'Acephate', 'Acetochlor', 'Acetochlor ESA', 'Acetochlor OA', 'Acetochlor sulfinylacetic acid', 'Acetochlor-d11', 'Acetonitrile', 'Acidity, (H+)', 'Alachlor', 'Alachlor ESA', 'Alachlor OA', 'Alachlor sulfinylacetic acid', 'Alachlor-d13', 'Aldicarb', 'Aldicarb sulfone', 'Aldicarb sulfoxide', 'Alkalinity', 'Alpha particle', 'Aluminum', 'Ametryn', 'Ammonia and ammonium', 'Antimony', 'Argon', 'Arsenic', 'Asulam', 'Azinphos-methyl', 'Azinphos-methyl oxygen analog', 'Azoxystrobin', 'Barium', 'Barometric pressure', 'Bentazon', 'Benzamide, 2-amino-N-(1-methylethyl)-', 'Benzene', 'Benzenepropanenitrile, .alpha.-(cyclopropylcarbonyl)- 2-(methylsulfonyl)-.beta.- oxo-4-(trifluoromethyl)-', 'Beryllium', 'Beta particle', 'Bicarbonate', 'Bifenthrin', 'Boron', 'Bromacil', 'Bromide', 'Bromochloromethane', 'Bromoxynil', 'Butachlor ESA', 'Butane', 'Butralin', 'Butylate', 'Butyraldehyde', 'CFC-114', 'Cadmium', 'Calcium', 'Carbaryl', 'Carbaryl-d7', 'Carbendazim', 'Carbendazim-d4', 'Carbofuran', 'Carbofuran-D3', 'Carbon dioxide', 'Carbon disulfide', 'Carbon tetrachloride', 'Carbon-14', 'Carbonate', 'Carboxy molinate', 'Chloride', 'Chlorimuron-ethyl', 'Chlorobenzene', 'Chlorodibromomethane', 'Chloroform', 'Chloromethane', 'Chloropicrin', 'Chlorosulfonamide acid', 'Chlorpyrifos', 'Chlorpyrifos O.A.', 'Chlorsulfuron', 'Chlorthal-Monomethyl', 'Chromium', 'Cobalt', 'Coliphage', 'Copper', 'Cyanazine', 'Cyclohexanone', 'Dechlorofipronil', 'Dechlorometolachlor', 'Deethylatrazine-d6', 'Deethylhydroxyatrazine', 'Deisopropyl prometryn', 'Deisopropylhydroxyatrazine', 'Demethyl hexazinone B', 'Demethylfluometuron', 'Demeton-S', 'Desiodo flubendiamide', 'Desmethylnorflurazon', 'Desulfinylfipronil amide', 'Deuterium/Hydrogen ratio', 'Diazinon', 'Diazinon-D10', 'Diazoxon', 'Dicamba', 'Dichlorobromomethane', 'Dichlorvos', 'Dicrotophos', 'Didemethyl hexazinone F', 'Diflubenzuron', 'Diflubenzuron-d4', 'Diflufenzopyr', 'Dimethachlor sulfonic acid', 'Dimethenamid', 'Dimethenamid ESA', 'Dimethenamid oxanilic acid', 'Dimethenamid sulfinylacetic acid', 'Dimethoate', 'Dimethoxymethane', 'Dissolved oxygen (DO)', 'Dissolved oxygen saturation', 'Disulfoton', 'Disulfoton oxon sulfone', 'Disulfoton oxon sulfoxide', 'Disulfoton sulfone', 'Diuron', 'Diuron-d6', 'EPTC degradate R248722', 'Enterococcus', 'Escherichia coli', 'Ethane, 1-chloro-1,1-difluoro-', 'Ethanimidothioic acid, N-hydroxy-, methyl ester', 'Ethoprophos', 'Ethyl acetate', 'Ethylbenzene', 'Ethylene dibromide', 'Ethylene glycol monoethyl ether acetate', 'Etoxazole', 'Famoxadone', 'Fenamiphos', 'Fenamiphos Sulfone', 'Fenamiphos sulfoxide', 'Fenbutatin-oxide', 'Fentin', 'Fipronil', 'Fipronil Desulfinyl', 'Fipronil Sulfide', 'Fipronil sulfonate', 'Flumetsulam', 'Fluometuron', 'Fluoride', 'Fonofos', 'HCFC-123', 'HCFC-21', 'HCFC-22', 'HFC-152a', 'Halosulfuron-methyl', 'Hardness, Ca, Mg', 'Helium', 'Hexachlorocyclopentadiene', 'Hexane', 'Hexazinone', 'Hexazinone Transformation Product C', 'Hexazinone Transformation Product D', 'Hexazinone Transformation Product E', 'Hexazinone Transformation Product G', 'Hexazinone-d6', 'Hydrogen', 'Hydroxy didemethyl fluometuron', 'Hydroxy monodemethyl fluometuron', 'Hydroxyacetochlor', 'Hydroxyalachlor', 'Hydroxydiazinon', 'Hydroxyfluometuron', 'Hydroxymetolachlor', 'Hydroxyphthalazinone', 'Hydroxysimazine', 'Hydroxytebuthiuron', 'Imazamox', 'Imazaquin', 'Imazethapyr', 'Imidacloprid', 'Indoxacarb', 'Inorganic nitrogen (nitrate and nitrite)', 'Iron', 'Isobutyl acetate', 'Isobutyl alcohol-d6', 'Isophorone', 'Isopropanol', 'Isopropyl acetate', 'Isoxaflutole', 'Isoxaflutole acid metabolite RPA 203328', 'Kresoxim-methyl', 'Lactofen', 'Lead', 'Lead-210', 'Linuron', 'Linuron-d6', 'Lithium', 'MCPA', 'Magnesium', 'Malaoxon', 'Malathion', 'Malathion-D10', 'Manganese', 'Metalaxyl', 'Metconazole', 'Methamidophos', 'Methane', 'Methidathion', 'Methomyl', 'Methoxyfenozide', 'Methyl acetate', 'Methyl bromide', 'Methyl isoamyl ketone', 'Methyl paraoxon', 'Methyl tert-butyl ether', 'Methylene chloride', 'Metochlor ESA', 'Metolachlor', 'Metolachlor OA', 'Metolachlor hydroxy morpholinone', 'Metolachlor-d6', 'Metribuzin', 'Metribuzin DA', 'Metribuzin DADK', 'Metribuzin DK', 'Molinate', 'Molybdenum', 'Myclobutanil', 'N-Nitrosodiethylamine', 'Naled', 'Naphthalene', 'Neon', 'Nickel', 'Nicosulfuron', 'Nicosulfuron-d6', 'Nitrate', 'Nitrite', 'Nitrobenzene', 'Nitrogen', 'Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)', 'Norflurazon', 'Novaluron', 'O-Ethyl O-methyl S-propyl phosphorothioate', 'O-Ethyl S-methyl S-propyl phosphorodithioate', 'O-Ethyl S-propyl phosphorothioate', 'Omethoate', 'Organic Nitrogen', 'Organic carbon', 'Orthophosphate', 'Orthosulfamuron', 'Oryzalin', 'Oxamyl', 'Oxydisulfoton', 'Oxyfluorfen', 'Oxygen-18/Oxygen-16 ratio', 'Paraoxon', 'Pendimethalin', 'Pentanal', 'Pentane', 'Phorate', 'Phorate O.A.', 'Phorate oxon sulfone', 'Phorate oxon sulfoxide', 'Phorate sulfone', 'Phorate sulfoxide', 'Phostebupirim', 'Phthalazinone', 'Piperonyl butoxide', 'Polonium-210', 'Potassium', 'Profenofos', 'Prometon', 'Prometryn', 'Pronamide', 'Propanil', 'Propargite', 'Propazine', 'Propiconazole', 'Propoxur', 'Propyl acetate', 'Prosulfuron', 'Pymetrozine', 'Pyraclostrobin', 'Pyridaben', 'Pyriproxyfen', 'Radium-224', 'Radium-226', 'Radium-228', 'Radon-222', 'S-Ethyl dipropylthiocarbamate', 'Sampling condition', 'Selenium', 'Siduron', 'Silica', 'Silver', 'Simazine', 'Sodium', 'Sodium adsorption ratio [(Na)/(sq root of 1/2 Ca + Mg)]', 'Sodium, percent total cations', 'Source of sample', 'Specific conductance', 'Strontium', 'Styrene', 'Sulfate', 'Sulfentrazone', 'Sulfometuron methyl', 'Sulfosulfuron', 'Sulfosulfuron ethyl sulfone', 'Sulfur hexafluoride', 'Tebuconazole', 'Tebuconazole-d6', 'Tebufenozide', 'Tebupirimphos oxon', 'Tebuthiuron', 'Tebuthiuron TP 104', 'Tebuthiuron TP 106', 'Tebuthiuron TP 109 (OH)', 'Tebuthiuron Transformation Product 108', 'Temperature, air', 'Temperature, water', 'Terbacil', 'Terbufos', 'Terbufos oxon', 'Terbufos oxon sulfoxide', 'Terbufos oxygen analog sulfone', 'Terbufos sulfone', 'Terbufos sulfoxide', 'Terbuthylazine', 'Tetrachloroethylene', 'Tetraconazole', 'Tetrahydrofuran-d8', 'Thallium', 'Thiobencarb', 'Thiobencarb-d10', 'Toluene', 'Toluene-d8', 'Total Coliform', 'Total dissolved solids', 'Transpermethrin', 'Triallate', 'Tribromomethane', 'Tribufos', 'Trichloroethylene', 'Triclopyr', 'Trifloxystrobin', 'Trihalomethanes', 'Tritium', 'Turbidity', 'Uranium', 'Vanadium', 'Vinyl chloride', 'Zinc', 'cis-1,2-Dichloroethylene', 'cis-1,3-Dichloropropene', 'cis-Androsterone-2,2,3,4,4-d5', 'cis-Cyhalothric acid', 'cis-Permethrin-13C6', 'delta carbon-13/carbon-12', 'delta helium-3/helium-4', 'm,p-Xylene', 'n-Propylbenzene', 'o-Dichlorobenzene', 'o-Xylene', 'p-Bromofluorobenzene', 'p-Dichlorobenzene', 'pH', 'sec-Acetochlor oxanilic acid', 'sec-Alachlor oxanilic acid', 'sec-Butylbenzene', 'tert-Butanol', 'trans-1,2-Dichloroethylene', 'trans-1,3-Dichloropropene', 'trans-Crotonaldehyde']",POINT (-97.7435138888889 26.0343361111111)
USGS-260209097344101,USGS,U.S. Geological Survey,260209097344101,BY-88-60-813,48,US,United States of America,48,Texas,061,Cameron County,90480,GW,Well,121102080900,,39.0,1.6,N,Interpolated from Digital Elevation Model,NAVD88,North American Vertical Datum of 1988,5,Accurate to + or - .5 sec (PLGR/PPS GPS).,R,Reported,NAD83,North American Datum of 1983,,,CST,N,,112GLFC,S100CSLLWD,N,287.0,,R,,,,0,12110208,South Laguna Madre,False,False,False,False,False,False,False,False,False,False,False,False,False,[],POINT (-97.5782861111111 26.0358666666667)
USGS-260212097444301,USGS,U.S. Geological Survey,260212097444301,BY-88-59-7xx,48,US,United States of America,48,Texas,061,Cameron County,,GW,Well,12110208,22,58.0,5.0,N,Interpolated from Digital Elevation Model,NAVD88,North American Vertical Datum of 1988,5,Accurate to + or - .5 sec (PLGR/PPS GPS).,R,Reported.,NAD83,North American Datum of 1983,,,CST,Y,1993-03-19,112BMLG,S100CSLLWD,,182.0,182.0,A,,,,1,13090002,Lower Rio Grande,False,False,False,False,False,False,False,False,False,False,False,False,False,[],POINT (-97.745225 26.0367666666667)
USGS-260219097125000,USGS,U.S. Geological Survey,260219097125000,1236402Laguna Madre ES Line 364 Site 02,48,US,United States of America,48,Texas,061,Cameron County,,ES,Estuary,121102080900,,,,,,,,F,Accurate to + or - 5 sec.,M,Interpolated from MAP.,NAD27,North American Datum of 1927,,,CST,Y,,,,,,,,,,,0,12110208,South Laguna Madre,False,False,False,True,True,True,True,True,False,True,True,True,True,"['Acidity, (H+)', 'Alkalinity', 'Ammonia and ammonium', 'Bicarbonate', 'Biochemical oxygen demand, standard conditions', 'Calcium', 'Carbon dioxide', 'Chloride', 'Dissolved oxygen (DO)', 'Dissolved oxygen saturation', 'Hardness, Ca, Mg', 'Hardness, non-carbonate', 'Magnesium', 'Nitrate', 'Nitrite', 'Orthophosphate', 'Phosphorus', 'Sampling depth', 'Silica', 'Sodium', 'Sodium adsorption ratio [(Na)/(sq root of 1/2 Ca + Mg)]', 'Specific conductance', 'Sulfate', 'Temperature, water', 'Total dissolved solids', 'Transparency, Secchi disk', 'Turbidity', 'pH']",POINT (-97.2141401788304 26.0389681742019)
USGS-260220097352401,USGS,U.S. Geological Survey,260220097352401,BY-88-60-725,48,US,United States of America,48,Texas,061,Cameron County,90480,GW,Well,121102080900,,37.0,1.6,N,Interpolated from Digital Elevation Model,NAVD88,North American Vertical Datum of 1988,5,Accurate to + or - .5 sec (PLGR/PPS GPS).,R,Reported,NAD83,North American Datum of 1983,,,CST,N,,112GLFC,S100CSLLWD,N,278.0,,R,,,,0,12110208,South Laguna Madre,False,False,False,False,False,False,False,False,False,False,False,False,False,[],POINT (-97.5901833333333 26.0389694444444)
USGS-260220097360301,USGS,U.S. Geological Survey,260220097360301,BY-88-60-413,48,US,United States of America,48,Texas,061,Cameron County,90480,GW,Well,121102080900,,39.0,1.6,N,Interpolated from Digital Elevation Model,NAVD88,North American Vertical Datum of 1988,5,Accurate to + or - .5 sec (PLGR/PPS GPS).,R,Reported,NAD83,North American Datum of 1983,,,CST,N,,112GLFC,S100CSLLWD,N,280.0,,R,,,,0,12110208,South Laguna Madre,False,False,False,False,False,False,False,False,False,False,False,False,False,[],POINT (-97.6008555555556 26.0390027777778)
USGS-260223097110001,USGS,U.S. Geological Survey,260223097110001,"S Bay nr Port Isabel, TX",48,US,United States of America,48,Texas,061,Cameron County,,ES,Estuary,121102080900,,,,,,,,F,Accurate to + or - 5 sec.,M,Interpolated from MAP.,NAD27,North American Datum of 1927,,,CST,Y,,,,,,,,,,,0,12110208,South Laguna Madre,False,False,False,False,False,False,False,False,False,False,False,False,False,[],POINT (-97.1835834101232 26.0400791424001)
USGS-260224097343901,USGS,U.S. Geological Survey,260224097343901,BY-88-60-812,48,US,United States of America,48,Texas,061,Cameron County,90480,GW,Well,121102080900,,37.0,1.6,N,Interpolated from Digital Elevation Model,NAVD88,North American Vertical Datum of 1988,5,Accurate to + or - .5 sec (PLGR/PPS GPS).,R,Reported,NAD83,North American Datum of 1983,,,CST,N,,112GLFC,S100CSLLWD,N,284.0,,R,,,,0,12110208,South Laguna Madre,False,False,False,False,False,False,False,False,False,False,False,False,False,[],POINT (-97.5776194444444 26.0400944444444)
USGS-260233097340701,USGS,U.S. Geological Survey,260233097340701,BY-88-60-521,48,US,United States of America,48,Texas,061,Cameron County,90480,GW,Well,121102080900,,33.0,1.6,N,Interpolated from Digital Elevation Model,NAVD88,North American Vertical Datum of 1988,5,Accurate to + or - .5 sec (PLGR/PPS GPS).,R,Reported,NAD83,North American Datum of 1983,,,CST,N,,112GLFC,S100CSLLWD,N,284.0,,R,,,,0,12110208,South Laguna Madre,False,False,False,False,False,False,False,False,False,False,False,False,False,[],POINT (-97.5686527777778 26.0426527777778)
USGS-260245097335501,USGS,U.S. Geological Survey,260245097335501,BY-88-60-517,48,US,United States of America,48,Texas,061,Cameron County,90480,GW,Well,121102080900,,36.0,1.6,N,Interpolated from Digital Elevation Model,NAVD88,North American Vertical Datum of 1988,5,Accurate to + or - .5 sec (PLGR/PPS GPS).,R,Reported,NAD83,North American Datum of 1983,,,CST,N,,112GLFC,S100CSLLWD,N,290.0,,R,,,,0,12110208,South Laguna Madre,False,False,False,False,False,False,False,False,False,False,False,False,False,[],POINT (-97.5654638888889 26.0459222222222)
USGS-260245097355801,USGS,U.S. Geological Survey,260245097355801,BY-88-60-412,48,US,United States of America,48,Texas,061,Cameron County,90480,GW,Well,121102080900,,36.0,1.6,N,Interpolated from Digital Elevation Model,NAVD88,North American Vertical Datum of 1988,5,Accurate to + or - .5 sec (PLGR/PPS GPS).,R,Reported,NAD83,North American Datum of 1983,,,CST,N,,112GLFC,S100CSLLWD,N,282.0,,R,,,,0,12110208,South Laguna Madre,False,False,False,False,False,False,False,False,False,False,False,False,False,[],POINT (-97.5995361111111 26.0460916666667)
USGS-260252097341001,USGS,U.S. Geological Survey,260252097341001,BY-88-60-516,48,US,United States of America,48,Texas,061,Cameron County,90480,GW,Well,121102080900,,33.0,1.6,N,Interpolated from Digital Elevation Model,NAVD88,North American Vertical Datum of 1988,5,Accurate to + or - .5 sec (PLGR/PPS GPS).,R,Reported,NAD83,North American Datum of 1983,,,CST,N,,112GLFC,S100CSLLWD,N,277.0,,R,,,,0,12110208,South Laguna Madre,False,False,False,False,False,False,False,False,False,False,False,False,False,[],POINT (-97.569625 26.0479305555556)
USGS-260252097343601,USGS,U.S. Geological Survey,260252097343601,BY-88-60-520,48,US,United States of America,48,Texas,061,Cameron County,90480,GW,Well,121102080900,,32.0,1.6,N,Interpolated from Digital Elevation Model,NAVD88,North American Vertical Datum of 1988,5,Accurate to + or - .5 sec (PLGR/PPS GPS).,R,Reported,NAD83,North American Datum of 1983,,,CST,N,,112GLFC,S100CSLLWD,N,275.0,,R,,,,0,12110208,South Laguna Madre,False,False,False,False,False,False,False,False,False,False,False,False,False,[],POINT (-97.5769027777778 26.0478777777778)
USGS-260255097351901,USGS,U.S. Geological Survey,260255097351901,BY-88-60-411,48,US,United States of America,48,Texas,061,Cameron County,90480,GW,Well,121102080900,,32.0,1.6,N,Interpolated from Digital Elevation Model,NAVD88,North American Vertical Datum of 1988,5,Accurate to + or - .5 sec (PLGR/PPS GPS).,R,Reported,NAD83,North American Datum of 1983,,,CST,N,,112GLFC,S100CSLLWD,N,272.0,,R,,,,0,12110208,South Laguna Madre,False,False,False,False,False,False,False,False,False,False,False,False,False,[],POINT (-97.5887083333333 26.0486194444444)
USGS-260256097115100,USGS,U.S. Geological Survey,260256097115100,1237002Laguna Madre ES Line 370 Site 02,48,US,United States of America,48,Texas,061,Cameron County,,ES,Estuary,121102080900,,,,,,,,F,Accurate to + or - 5 sec.,M,Interpolated from MAP.,NAD27,North American Datum of 1927,,,CST,Y,,,,,,,,,,,0,12110208,South Laguna Madre,False,False,False,True,True,True,True,False,False,True,True,True,True,"['Acidity, (H+)', 'Ammonia and ammonium', 'Biochemical oxygen demand, standard conditions', 'Dissolved oxygen (DO)', 'Dissolved oxygen saturation', 'Inorganic nitrogen (nitrate and nitrite)', 'Kjeldahl nitrogen', 'Nitrate', 'Nitrite', 'Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)', 'Organic Nitrogen', 'Organic carbon', 'Phosphorus', 'Sampling depth', 'Specific conductance', 'Temperature, water', 'Transparency, Secchi disk', 'Turbidity', 'pH']",POINT (-97.1977506424145 26.0492456565758)
USGS-260302097342601,USGS,U.S. Geological Survey,260302097342601,BY-88-60-519,48,US,United States of America,48,Texas,061,Cameron County,90480,GW,Well,121102080900,,31.0,1.6,N,Interpolated from Digital Elevation Model,NAVD88,North American Vertical Datum of 1988,5,Accurate to + or - .5 sec (PLGR/PPS GPS).,R,Reported,NAD83,North American Datum of 1983,,,CST,N,,112GLFC,S100CSLLWD,N,282.0,,R,,,,0,12110208,South Laguna Madre,False,False,False,False,False,False,False,False,False,False,False,False,False,[],POINT (-97.5740861111111 26.0506944444444)
USGS-260304097335201,USGS,U.S. Geological Survey,260304097335201,BY-88-60-515,48,US,United States of America,48,Texas,061,Cameron County,90480,GW,Well,121102080900,,31.0,1.6,N,Interpolated from Digital Elevation Model,NAVD88,North American Vertical Datum of 1988,5,Accurate to + or - .5 sec (PLGR/PPS GPS).,R,Reported,NAD83,North American Datum of 1983,,,CST,N,,112GLFC,S100CSLLWD,N,279.0,,R,,,,0,12110208,South Laguna Madre,False,False,False,False,False,False,False,False,False,False,False,False,False,[],POINT (-97.5646583333333 26.0513111111111)
USGS-260304097344601,USGS,U.S. Geological Survey,260304097344601,BY-88-60-518,48,US,United States of America,48,Texas,061,Cameron County,90480,GW,Well,121102080900,,31.0,1.6,N,Interpolated from Digital Elevation Model,NAVD88,North American Vertical Datum of 1988,5,Accurate to + or - .5 sec (PLGR/PPS GPS).,R,Reported,NAD83,North American Datum of 1983,,,CST,N,,112GLFC,S100CSLLWD,N,279.0,,R,,,,0,12110208,South Laguna Madre,False,False,False,False,False,False,False,False,False,False,False,False,False,[],POINT (-97.5795166666667 26.0513333333333)
USGS-260306097340801,USGS,U.S. Geological Survey,260306097340801,BY-88-60-514,48,US,United States of America,48,Texas,061,Cameron County,90480,GW,Well,121102080900,,31.0,1.6,N,Interpolated from Digital Elevation Model,NAVD88,North American Vertical Datum of 1988,5,Accurate to + or - .5 sec (PLGR/PPS GPS).,R,Reported,NAD83,North American Datum of 1983,,,CST,N,,112GLFC,S100CSLLWD,N,291.0,,R,,,,0,12110208,South Laguna Madre,False,False,False,False,False,False,False,False,False,False,False,False,False,[],POINT (-97.56905 26.0518805555556)
USGS-260307097355501,USGS,U.S. Geological Survey,260307097355501,BY-88-60-414,48,US,United States of America,48,Texas,061,Cameron County,90480,GW,Well,121102080900,,36.0,1.6,N,Interpolated from Digital Elevation Model,NAVD88,North American Vertical Datum of 1988,5,Accurate to + or - .5 sec (PLGR/PPS GPS).,R,Reported,NAD83,North American Datum of 1983,,,CST,N,,112GLFC,S100CSLLWD,N,270.0,,R,,,,0,12110208,South Laguna Madre,False,False,False,False,False,False,False,False,False,False,False,False,False,[],POINT (-97.5987611111111 26.0520333333333)
USGS-260311097351701,USGS,U.S. Geological Survey,260311097351701,BY-88-60-410,48,US,United States of America,48,Texas,061,Cameron County,90480,GW,Well,121102080900,,35.0,1.6,N,Interpolated from Digital Elevation Model,NAVD88,North American Vertical Datum of 1988,5,Accurate to + or - .5 sec (PLGR/PPS GPS).,R,Reported,NAD83,North American Datum of 1983,,,CST,N,,112GLFC,S100CSLLWD,N,280.0,,R,,,,0,12110208,South Laguna Madre,False,False,False,False,False,False,False,False,False,False,False,False,False,[],POINT (-97.5882083333333 26.0531277777778)
USGS-260328097124300,USGS,U.S. Geological Survey,260328097124300,1231302Laguna Madre ES Line 313 Site 02,48,US,United States of America,48,Texas,061,Cameron County,,ES,Estuary,121102080900,,,,,,,,F,Accurate to + or - 5 sec.,M,Interpolated from MAP.,NAD27,North American Datum of 1927,,,CST,Y,,,,,,,,,,,0,12110208,South Laguna Madre,False,False,False,True,True,True,True,False,False,True,False,False,True,"['Acidity, (H+)', 'Dissolved oxygen (DO)', 'Dissolved oxygen saturation', 'Sampling depth', 'Specific conductance', 'Temperature, water', 'Transparency, Secchi disk', 'Turbidity', 'pH']",POINT (-97.2121956544975 26.0581343997055)
