monitoring_location_id,datetime,characteristic,parameter_code,value,unit,fraction,detection_condition,qualifier,lab_name,priority_group,huc8
TCEQMAIN-20858,2010-09-27,Ammonia-nitrogen,,7.53,mg/L,Total,,,,nitrogen,12110208
TCEQMAIN-20858,2010-10-11,Ammonia-nitrogen,,7.41,mg/L,Total,,,,nitrogen,12110208
TCEQMAIN-20858,2010-10-25,Ammonia-nitrogen,,7.48,mg/L,Total,,,,nitrogen,12110208
TCEQMAIN-20858,2010-11-08,Ammonia-nitrogen,,10.4,mg/L,Total,,,,nitrogen,12110208
TCEQMAIN-20858,2010-11-22,Ammonia-nitrogen,,0.196,mg/L,Total,,,,nitrogen,12110208
TCEQMAIN-20858,2010-12-06,Ammonia-nitrogen,,0.26,mg/L,Total,,,,nitrogen,12110208
TCEQMAIN-20858,2010-12-22,Ammonia-nitrogen,,2.66,mg/L,Total,,,,nitrogen,12110208
TCEQMAIN-20858,2011-01-03,Ammonia-nitrogen,,0.456,mg/L,Total,,,,nitrogen,12110208
TCEQMAIN-20858,2011-01-17,Ammonia-nitrogen,,0.277,mg/L,Total,,,,nitrogen,12110208
TCEQMAIN-20858,2011-01-31,Ammonia-nitrogen,,3.82,mg/L,Total,,,,nitrogen,12110208
TCEQMAIN-20858,2011-02-14,Ammonia-nitrogen,,0.87,mg/L,Total,,,,nitrogen,12110208
TCEQMAIN-20858,2011-02-28,Ammonia-nitrogen,,2.9,mg/L,Total,,,,nitrogen,12110208
TCEQMAIN-20858,2011-03-16,Ammonia-nitrogen,,0.426,mg/L,Total,,,,nitrogen,12110208
TCEQMAIN-20858,2011-03-28,Ammonia-nitrogen,,0.521,mg/L,Total,,,,nitrogen,12110208
TCEQMAIN-20858,2010-09-27,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,,4.14,mg/L,,,,,nitrogen,12110208
TCEQMAIN-20858,2010-10-11,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,,7.92,mg/L,,,,,nitrogen,12110208
TCEQMAIN-20858,2010-10-25,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,,3.33,mg/L,,,,,nitrogen,12110208
TCEQMAIN-20858,2010-11-08,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,,3.87,mg/L,,,,,nitrogen,12110208
TCEQMAIN-20858,2010-11-22,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,,35.5,mg/L,,,,,nitrogen,12110208
TCEQMAIN-20858,2010-12-06,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,,36.5,mg/L,,,,,nitrogen,12110208
TCEQMAIN-20858,2010-12-22,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,,11.4,mg/L,,,,,nitrogen,12110208
TCEQMAIN-20858,2011-01-03,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,,17.7,mg/L,,,,,nitrogen,12110208
TCEQMAIN-20858,2011-01-17,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,,11.4,mg/L,,,,,nitrogen,12110208
TCEQMAIN-20858,2011-01-31,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,,9.97,mg/L,,,,,nitrogen,12110208
TCEQMAIN-20858,2011-02-14,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,,10.6,mg/L,,,,,nitrogen,12110208
TCEQMAIN-20858,2011-02-28,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,,4.87,mg/L,,,,,nitrogen,12110208
TCEQMAIN-20858,2011-03-16,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,,17.5,mg/L,,,,,nitrogen,12110208
TCEQMAIN-20858,2011-03-28,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,,29.2,mg/L,,,,,nitrogen,12110208
TCEQMAIN-20858,2011-04-25,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,,42.2,mg/L,,,,,nitrogen,12110208
TCEQMAIN-20858,2011-05-09,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,,35.5,mg/L,,,,,nitrogen,12110208
TCEQMAIN-20858,2011-06-01,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,,47.5,mg/L,,,,,nitrogen,12110208
TCEQMAIN-20858,2011-06-06,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,,43.9,mg/L,,,,,nitrogen,12110208
TCEQMAIN-20858,2011-06-22,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,,40.4,mg/L,,,,,nitrogen,12110208
TCEQMAIN-20858,2011-07-05,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,,32.6,mg/L,,,,,nitrogen,12110208
TCEQMAIN-20858,2011-07-18,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,,38.6,mg/L,,,,,nitrogen,12110208
TCEQMAIN-20858,2011-08-01,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,,33.7,mg/L,,,,,nitrogen,12110208
TCEQMAIN-20858,2011-08-11,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,,33.6,mg/L,,,,,nitrogen,12110208
TCEQMAIN-20858,2010-09-27,Nitrogen,,9.6,mg/L,Total,,,,nitrogen,12110208
TCEQMAIN-20858,2010-10-11,Nitrogen,,9.51,mg/L,Total,,,,nitrogen,12110208
TCEQMAIN-20858,2010-10-25,Nitrogen,,9.07,mg/L,Total,,,,nitrogen,12110208
TCEQMAIN-20858,2010-11-08,Nitrogen,,11.3,mg/L,Total,,,,nitrogen,12110208
TCEQMAIN-20858,2010-11-22,Nitrogen,,0.741,mg/L,Total,,,,nitrogen,12110208
TCEQMAIN-20858,2010-12-22,Nitrogen,,5.54,mg/L,Total,,,,nitrogen,12110208
TCEQMAIN-20858,2011-01-03,Nitrogen,,9.34,mg/L,Total,,,,nitrogen,12110208
TCEQMAIN-20858,2011-01-17,Nitrogen,,1.7,mg/L,Total,,,,nitrogen,12110208
TCEQMAIN-20858,2011-01-31,Nitrogen,,4.64,mg/L,Total,,,,nitrogen,12110208
TCEQMAIN-20858,2011-02-14,Nitrogen,,3.71,mg/L,Total,,,,nitrogen,12110208
TCEQMAIN-20858,2011-02-28,Nitrogen,,3.61,mg/L,Total,,,,nitrogen,12110208
TCEQMAIN-20858,2011-03-16,Nitrogen,,0.731,mg/L,Total,,,,nitrogen,12110208
TCEQMAIN-20858,2011-03-28,Nitrogen,,5.47,mg/L,Total,,,,nitrogen,12110208
TCEQMAIN-20858,2010-09-27,Orthophosphate,,2.98,mg/L,,,,,phosphorus,12110208
TCEQMAIN-20858,2010-10-11,Orthophosphate,,1.76,mg/L,,,,,phosphorus,12110208
TCEQMAIN-20858,2010-10-25,Orthophosphate,,0.614,mg/L,,,,,phosphorus,12110208
TCEQMAIN-20858,2010-11-08,Orthophosphate,,0.893,mg/L,,,,,phosphorus,12110208
TCEQMAIN-20858,2010-12-06,Orthophosphate,,4.12,mg/L,,,,,phosphorus,12110208
TCEQMAIN-20858,2010-12-22,Orthophosphate,,1.45,mg/L,,,,,phosphorus,12110208
TCEQMAIN-20858,2011-01-03,Orthophosphate,,1.84,mg/L,,,,,phosphorus,12110208
TCEQMAIN-20858,2011-01-17,Orthophosphate,,1.91,mg/L,,,,,phosphorus,12110208
TCEQMAIN-20858,2011-01-31,Orthophosphate,,1.77,mg/L,,,,,phosphorus,12110208
TCEQMAIN-20858,2011-02-14,Orthophosphate,,2.08,mg/L,,,,,phosphorus,12110208
TCEQMAIN-20858,2011-02-28,Orthophosphate,,1.05,mg/L,,,,,phosphorus,12110208
TCEQMAIN-20858,2011-03-16,Orthophosphate,,3.46,mg/L,,,,,phosphorus,12110208
TCEQMAIN-20858,2011-04-25,Orthophosphate,,3.87,mg/L,,,,,phosphorus,12110208
TCEQMAIN-20858,2011-06-01,Orthophosphate,,5.2,mg/L,,,,,phosphorus,12110208
TCEQMAIN-20858,2011-07-05,Orthophosphate,,3.16,mg/L,,,,,phosphorus,12110208
TCEQMAIN-20858,2011-07-18,Orthophosphate,,3.73,mg/L,,,,,phosphorus,12110208
TCEQMAIN-20858,2011-08-01,Orthophosphate,,3.51,mg/L,,,,,phosphorus,12110208
TCEQMAIN-20858,2011-08-11,Orthophosphate,,3.54,mg/L,,,,,phosphorus,12110208
TCEQMAIN-20858,2010-09-27,Phosphorus,,3.42,mg/L,,,,,phosphorus,12110208
TCEQMAIN-20858,2010-10-11,Phosphorus,,2.58,mg/L,,,,,phosphorus,12110208
TCEQMAIN-20858,2010-10-25,Phosphorus,,1.06,mg/L,,,,,phosphorus,12110208
TCEQMAIN-20858,2010-11-08,Phosphorus,,1.99,mg/L,,,,,phosphorus,12110208
TCEQMAIN-20858,2010-12-06,Phosphorus,,5.96,mg/L,,,,,phosphorus,12110208
TCEQMAIN-20858,2010-12-22,Phosphorus,,2.95,mg/L,,,,,phosphorus,12110208
TCEQMAIN-20858,2011-01-03,Phosphorus,,6.07,mg/L,,,,,phosphorus,12110208
TCEQMAIN-20858,2011-01-17,Phosphorus,,3.39,mg/L,,,,,phosphorus,12110208
TCEQMAIN-20858,2011-01-31,Phosphorus,,3.58,mg/L,,,,,phosphorus,12110208
TCEQMAIN-20858,2011-02-14,Phosphorus,,3.14,mg/L,,,,,phosphorus,12110208
TCEQMAIN-20858,2011-02-28,Phosphorus,,2.22,mg/L,,,,,phosphorus,12110208
TCEQMAIN-20858,2011-03-16,Phosphorus,,5.58,mg/L,,,,,phosphorus,12110208
TCEQMAIN-20858,2011-04-11,Phosphorus,,5.27,mg/L,,,,,phosphorus,12110208
TCEQMAIN-20858,2011-04-25,Phosphorus,,6.94,mg/L,,,,,phosphorus,12110208
TCEQMAIN-20858,2011-05-09,Phosphorus,,4.71,mg/L,,,,,phosphorus,12110208
TCEQMAIN-20858,2011-06-01,Phosphorus,,5.2,mg/L,,,,,phosphorus,12110208
TCEQMAIN-20858,2011-07-05,Phosphorus,,3.48,mg/L,,,,,phosphorus,12110208
TCEQMAIN-20858,2011-07-18,Phosphorus,,4.26,mg/L,,,,,phosphorus,12110208
TCEQMAIN-20858,2011-08-01,Phosphorus,,3.76,mg/L,,,,,phosphorus,12110208
TCEQMAIN-20858,2011-08-11,Phosphorus,,4.26,mg/L,,,,,phosphorus,12110208
TCEQMAIN-20859,2010-09-27,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,,15.8,mg/L,,,,,nitrogen,12110208
TCEQMAIN-20859,2010-10-11,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,,21.4,mg/L,,,,,nitrogen,12110208
TCEQMAIN-20859,2010-10-25,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,,20.7,mg/L,,,,,nitrogen,12110208
TCEQMAIN-20859,2010-11-08,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,,22.1,mg/L,,,,,nitrogen,12110208
TCEQMAIN-20859,2010-11-22,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,,20.1,mg/L,,,,,nitrogen,12110208
TCEQMAIN-20859,2010-12-06,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,,20.6,mg/L,,,,,nitrogen,12110208
TCEQMAIN-20859,2010-12-22,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,,10.9,mg/L,,,,,nitrogen,12110208
TCEQMAIN-20859,2011-01-03,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,,22.1,mg/L,,,,,nitrogen,12110208
TCEQMAIN-20859,2011-01-17,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,,11.2,mg/L,,,,,nitrogen,12110208
TCEQMAIN-20859,2011-01-31,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,,5.64,mg/L,,,,,nitrogen,12110208
TCEQMAIN-20859,2011-02-14,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,,4.83,mg/L,,,,,nitrogen,12110208
TCEQMAIN-20859,2011-02-28,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,,7.26,mg/L,,,,,nitrogen,12110208
TCEQMAIN-20859,2011-03-28,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,,0.263,mg/L,,,,,nitrogen,12110208
TCEQMAIN-20859,2011-04-11,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,,0.34,mg/L,,,,,nitrogen,12110208
TCEQMAIN-20859,2011-04-25,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,,14.1,mg/L,,,,,nitrogen,12110208
TCEQMAIN-20859,2011-05-09,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,,26.0,mg/L,,,,,nitrogen,12110208
TCEQMAIN-20859,2011-06-06,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,,29.8,mg/L,,,,,nitrogen,12110208
TCEQMAIN-20859,2011-06-22,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,,28.2,mg/L,,,,,nitrogen,12110208
TCEQMAIN-20859,2011-07-05,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,,26.0,mg/L,,,,,nitrogen,12110208
TCEQMAIN-20859,2011-07-18,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,,23.9,mg/L,,,,,nitrogen,12110208
TCEQMAIN-20859,2011-08-01,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,,20.4,mg/L,,,,,nitrogen,12110208
TCEQMAIN-20859,2011-08-11,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,,22.5,mg/L,,,,,nitrogen,12110208
TCEQMAIN-20859,2010-09-27,Nitrogen,,1.85,mg/L,Total,,,,nitrogen,12110208
TCEQMAIN-20859,2010-10-11,Nitrogen,,0.932,mg/L,Total,,,,nitrogen,12110208
TCEQMAIN-20859,2010-12-22,Nitrogen,,2.4,mg/L,Total,,,,nitrogen,12110208
TCEQMAIN-20859,2011-01-03,Nitrogen,,2.4,mg/L,Total,,,,nitrogen,12110208
TCEQMAIN-20859,2011-01-17,Nitrogen,,0.113,mg/L,Total,,,,nitrogen,12110208
TCEQMAIN-20859,2011-01-31,Nitrogen,,0.585,mg/L,Total,,,,nitrogen,12110208
TCEQMAIN-20859,2011-02-14,Nitrogen,,1.46,mg/L,Total,,,,nitrogen,12110208
TCEQMAIN-20859,2011-02-28,Nitrogen,,0.738,mg/L,Total,,,,nitrogen,12110208
TCEQMAIN-20859,2011-03-16,Nitrogen,,0.954,mg/L,Total,,,,nitrogen,12110208
TCEQMAIN-20859,2011-03-28,Nitrogen,,1.06,mg/L,Total,,,,nitrogen,12110208
TCEQMAIN-20859,2011-04-11,Nitrogen,,0.628,mg/L,Total,,,,nitrogen,12110208
TCEQMAIN-20859,2011-04-25,Nitrogen,,0.363,mg/L,Total,,,,nitrogen,12110208
TCEQMAIN-20859,2011-06-01,Nitrogen,,0.206,mg/L,Total,,,,nitrogen,12110208
TCEQMAIN-20859,2010-09-27,Orthophosphate,,1.28,mg/L,,,,,phosphorus,12110208
TCEQMAIN-20859,2010-10-11,Orthophosphate,,1.89,mg/L,,,,,phosphorus,12110208
TCEQMAIN-20859,2010-10-25,Orthophosphate,,1.81,mg/L,,,,,phosphorus,12110208
TCEQMAIN-20859,2010-11-08,Orthophosphate,,1.36,mg/L,,,,,phosphorus,12110208
TCEQMAIN-20859,2010-11-22,Orthophosphate,,1.6,mg/L,,,,,phosphorus,12110208
TCEQMAIN-20859,2010-12-06,Orthophosphate,,1.53,mg/L,,,,,phosphorus,12110208
TCEQMAIN-20859,2010-12-22,Orthophosphate,,1.19,mg/L,,,,,phosphorus,12110208
TCEQMAIN-20859,2011-01-03,Orthophosphate,,1.73,mg/L,,,,,phosphorus,12110208
TCEQMAIN-20859,2011-01-17,Orthophosphate,,1.55,mg/L,,,,,phosphorus,12110208
TCEQMAIN-20859,2011-01-31,Orthophosphate,,1.66,mg/L,,,,,phosphorus,12110208
TCEQMAIN-20859,2011-02-14,Orthophosphate,,1.89,mg/L,,,,,phosphorus,12110208
TCEQMAIN-20859,2011-02-28,Orthophosphate,,2.07,mg/L,,,,,phosphorus,12110208
TCEQMAIN-20859,2011-03-16,Orthophosphate,,1.17,mg/L,,,,,phosphorus,12110208
TCEQMAIN-20859,2011-03-28,Orthophosphate,,0.931,mg/L,,,,,phosphorus,12110208
TCEQMAIN-20859,2011-04-11,Orthophosphate,,1.03,mg/L,,,,,phosphorus,12110208
TCEQMAIN-20859,2011-04-25,Orthophosphate,,2.13,mg/L,,,,,phosphorus,12110208
TCEQMAIN-20859,2011-06-01,Orthophosphate,,2.66,mg/L,,,,,phosphorus,12110208
TCEQMAIN-20859,2011-06-06,Orthophosphate,,3.35,mg/L,,,,,phosphorus,12110208
TCEQMAIN-20859,2011-06-22,Orthophosphate,,2.88,mg/L,,,,,phosphorus,12110208
TCEQMAIN-20859,2011-07-05,Orthophosphate,,2.42,mg/L,,,,,phosphorus,12110208
TCEQMAIN-20859,2011-07-18,Orthophosphate,,2.18,mg/L,,,,,phosphorus,12110208
TCEQMAIN-20859,2011-08-01,Orthophosphate,,1.87,mg/L,,,,,phosphorus,12110208
TCEQMAIN-20859,2011-08-11,Orthophosphate,,2.18,mg/L,,,,,phosphorus,12110208
TCEQMAIN-20859,2010-09-27,Phosphorus,,2.16,mg/L,,,,,phosphorus,12110208
TCEQMAIN-20859,2010-10-11,Phosphorus,,2.81,mg/L,,,,,phosphorus,12110208
TCEQMAIN-20859,2010-10-25,Phosphorus,,2.44,mg/L,,,,,phosphorus,12110208
TCEQMAIN-20859,2010-11-08,Phosphorus,,2.49,mg/L,,,,,phosphorus,12110208
TCEQMAIN-20859,2010-11-22,Phosphorus,,2.96,mg/L,,,,,phosphorus,12110208
TCEQMAIN-20859,2010-12-06,Phosphorus,,2.94,mg/L,,,,,phosphorus,12110208
TCEQMAIN-20859,2010-12-22,Phosphorus,,3.14,mg/L,,,,,phosphorus,12110208
TCEQMAIN-20859,2011-01-03,Phosphorus,,3.0,mg/L,,,,,phosphorus,12110208
TCEQMAIN-20859,2011-01-17,Phosphorus,,2.46,mg/L,,,,,phosphorus,12110208
TCEQMAIN-20859,2011-01-31,Phosphorus,,3.0,mg/L,,,,,phosphorus,12110208
TCEQMAIN-20859,2011-02-14,Phosphorus,,3.18,mg/L,,,,,phosphorus,12110208
TCEQMAIN-20859,2011-02-28,Phosphorus,,3.17,mg/L,,,,,phosphorus,12110208
TCEQMAIN-20859,2011-03-16,Phosphorus,,3.4,mg/L,,,,,phosphorus,12110208
TCEQMAIN-20859,2011-03-28,Phosphorus,,1.88,mg/L,,,,,phosphorus,12110208
TCEQMAIN-20859,2011-04-11,Phosphorus,,2.2,mg/L,,,,,phosphorus,12110208
TCEQMAIN-20859,2011-04-25,Phosphorus,,3.89,mg/L,,,,,phosphorus,12110208
TCEQMAIN-20859,2011-05-09,Phosphorus,,3.72,mg/L,,,,,phosphorus,12110208
TCEQMAIN-20859,2011-06-01,Phosphorus,,3.11,mg/L,,,,,phosphorus,12110208
TCEQMAIN-20859,2011-06-06,Phosphorus,,3.82,mg/L,,,,,phosphorus,12110208
TCEQMAIN-20859,2011-06-22,Phosphorus,,3.55,mg/L,,,,,phosphorus,12110208
TCEQMAIN-20859,2011-07-05,Phosphorus,,3.08,mg/L,,,,,phosphorus,12110208
TCEQMAIN-20859,2011-07-18,Phosphorus,,2.71,mg/L,,,,,phosphorus,12110208
TCEQMAIN-20859,2011-08-01,Phosphorus,,2.41,mg/L,,,,,phosphorus,12110208
TCEQMAIN-20859,2011-08-11,Phosphorus,,2.9,mg/L,,,,,phosphorus,12110208
TCEQMAIN-20860,2010-09-27,Ammonia-nitrogen,,0.824,mg/L,Total,,,,nitrogen,12110208
TCEQMAIN-20860,2010-10-11,Ammonia-nitrogen,,1.59,mg/L,Total,,,,nitrogen,12110208
TCEQMAIN-20860,2010-10-25,Ammonia-nitrogen,,5.86,mg/L,Total,,,,nitrogen,12110208
TCEQMAIN-20860,2010-11-08,Ammonia-nitrogen,,9.98,mg/L,Total,,,,nitrogen,12110208
TCEQMAIN-20860,2010-11-22,Ammonia-nitrogen,,14.3,mg/L,Total,,,,nitrogen,12110208
TCEQMAIN-20860,2010-12-06,Ammonia-nitrogen,,7.12,mg/L,Total,,,,nitrogen,12110208
TCEQMAIN-20860,2010-12-22,Ammonia-nitrogen,,5.32,mg/L,Total,,,,nitrogen,12110208
TCEQMAIN-20860,2011-01-03,Ammonia-nitrogen,,5.5,mg/L,Total,,,,nitrogen,12110208
TCEQMAIN-20860,2011-01-17,Ammonia-nitrogen,,3.97,mg/L,Total,,,,nitrogen,12110208
TCEQMAIN-20860,2011-01-31,Ammonia-nitrogen,,2.97,mg/L,Total,,,,nitrogen,12110208
TCEQMAIN-20860,2011-03-16,Ammonia-nitrogen,,0.234,mg/L,Total,,,,nitrogen,12110208
TCEQMAIN-20860,2011-03-28,Ammonia-nitrogen,,0.84,mg/L,Total,,,,nitrogen,12110208
TCEQMAIN-20860,2011-04-11,Ammonia-nitrogen,,0.79,mg/L,Total,,,,nitrogen,12110208
TCEQMAIN-20860,2011-04-25,Ammonia-nitrogen,,0.464,mg/L,Total,,,,nitrogen,12110208
TCEQMAIN-20860,2011-05-09,Ammonia-nitrogen,,1.31,mg/L,Total,,,,nitrogen,12110208
TCEQMAIN-20860,2011-06-01,Ammonia-nitrogen,,0.953,mg/L,Total,,,,nitrogen,12110208
TCEQMAIN-20860,2011-06-06,Ammonia-nitrogen,,1.67,mg/L,Total,,,,nitrogen,12110208
TCEQMAIN-20860,2011-06-22,Ammonia-nitrogen,,0.885,mg/L,Total,,,,nitrogen,12110208
TCEQMAIN-20860,2011-07-05,Ammonia-nitrogen,,0.994,mg/L,Total,,,,nitrogen,12110208
TCEQMAIN-20860,2011-07-18,Ammonia-nitrogen,,0.34,mg/L,Total,,,,nitrogen,12110208
TCEQMAIN-20860,2011-08-01,Ammonia-nitrogen,,2.12,mg/L,Total,,,,nitrogen,12110208
TCEQMAIN-20860,2011-08-11,Ammonia-nitrogen,,1.77,mg/L,Total,,,,nitrogen,12110208
TCEQMAIN-20860,2010-09-27,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,,0.0906,mg/L,,,,,nitrogen,12110208
TCEQMAIN-20860,2010-12-06,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,,0.699,mg/L,,,,,nitrogen,12110208
TCEQMAIN-20860,2010-12-22,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,,1.43,mg/L,,,,,nitrogen,12110208
TCEQMAIN-20860,2011-01-17,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,,1.55,mg/L,,,,,nitrogen,12110208
TCEQMAIN-20860,2011-01-31,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,,0.916,mg/L,,,,,nitrogen,12110208
TCEQMAIN-20860,2011-02-14,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,,1.67,mg/L,,,,,nitrogen,12110208
TCEQMAIN-20860,2010-09-27,Nitrogen,,4.82,mg/L,Total,,,,nitrogen,12110208
TCEQMAIN-20860,2010-10-11,Nitrogen,,5.02,mg/L,Total,,,,nitrogen,12110208
TCEQMAIN-20860,2010-10-25,Nitrogen,,9.76,mg/L,Total,,,,nitrogen,12110208
TCEQMAIN-20860,2010-11-08,Nitrogen,,14.7,mg/L,Total,,,,nitrogen,12110208
TCEQMAIN-20860,2010-11-22,Nitrogen,,19.3,mg/L,Total,,,,nitrogen,12110208
TCEQMAIN-20860,2010-12-06,Nitrogen,,8.84,mg/L,Total,,,,nitrogen,12110208
TCEQMAIN-20860,2010-12-22,Nitrogen,,11.7,mg/L,Total,,,,nitrogen,12110208
TCEQMAIN-20860,2011-01-03,Nitrogen,,9.08,mg/L,Total,,,,nitrogen,12110208
TCEQMAIN-20860,2011-01-17,Nitrogen,,8.75,mg/L,Total,,,,nitrogen,12110208
TCEQMAIN-20860,2011-01-31,Nitrogen,,3.91,mg/L,Total,,,,nitrogen,12110208
TCEQMAIN-20860,2011-02-14,Nitrogen,,19.0,mg/L,Total,,,,nitrogen,12110208
TCEQMAIN-20860,2011-02-28,Nitrogen,,12.4,mg/L,Total,,,,nitrogen,12110208
TCEQMAIN-20860,2011-03-16,Nitrogen,,5.86,mg/L,Total,,,,nitrogen,12110208
TCEQMAIN-20860,2011-03-28,Nitrogen,,10.3,mg/L,Total,,,,nitrogen,12110208
TCEQMAIN-20860,2011-04-11,Nitrogen,,12.8,mg/L,Total,,,,nitrogen,12110208
TCEQMAIN-20860,2011-04-25,Nitrogen,,11.8,mg/L,Total,,,,nitrogen,12110208
TCEQMAIN-20860,2011-05-09,Nitrogen,,11.8,mg/L,Total,,,,nitrogen,12110208
TCEQMAIN-20860,2011-06-01,Nitrogen,,11.3,mg/L,Total,,,,nitrogen,12110208
TCEQMAIN-20860,2011-06-06,Nitrogen,,11.1,mg/L,Total,,,,nitrogen,12110208
TCEQMAIN-20860,2011-06-22,Nitrogen,,16.4,mg/L,Total,,,,nitrogen,12110208
TCEQMAIN-20860,2011-07-05,Nitrogen,,3.11,mg/L,Total,,,,nitrogen,12110208
TCEQMAIN-20860,2011-07-18,Nitrogen,,7.36,mg/L,Total,,,,nitrogen,12110208
TCEQMAIN-20860,2011-08-01,Nitrogen,,15.7,mg/L,Total,,,,nitrogen,12110208
TCEQMAIN-20860,2011-08-11,Nitrogen,,9.46,mg/L,Total,,,,nitrogen,12110208
TCEQMAIN-20860,2010-10-25,Orthophosphate,,0.657,mg/L,,,,,phosphorus,12110208
TCEQMAIN-20860,2010-11-08,Orthophosphate,,0.483,mg/L,,,,,phosphorus,12110208
TCEQMAIN-20860,2010-11-22,Orthophosphate,,0.45,mg/L,,,,,phosphorus,12110208
TCEQMAIN-20860,2010-12-06,Orthophosphate,,0.198,mg/L,,,,,phosphorus,12110208
TCEQMAIN-20860,2010-12-22,Orthophosphate,,0.199,mg/L,,,,,phosphorus,12110208
TCEQMAIN-20860,2011-01-03,Orthophosphate,,0.552,mg/L,,,,,phosphorus,12110208
TCEQMAIN-20860,2011-01-31,Orthophosphate,,0.604,mg/L,,,,,phosphorus,12110208
TCEQMAIN-20860,2011-02-14,Orthophosphate,,0.347,mg/L,,,,,phosphorus,12110208
TCEQMAIN-20860,2011-06-01,Orthophosphate,,0.654,mg/L,,,,,phosphorus,12110208
TCEQMAIN-20860,2011-06-06,Orthophosphate,,0.709,mg/L,,,,,phosphorus,12110208
TCEQMAIN-20860,2011-06-22,Orthophosphate,,0.547,mg/L,,,,,phosphorus,12110208
TCEQMAIN-20860,2011-07-05,Orthophosphate,,0.638,mg/L,,,,,phosphorus,12110208
TCEQMAIN-20860,2011-08-01,Orthophosphate,,0.451,mg/L,,,,,phosphorus,12110208
TCEQMAIN-20860,2011-08-11,Orthophosphate,,0.664,mg/L,,,,,phosphorus,12110208
TCEQMAIN-20860,2010-09-27,Phosphorus,,1.12,mg/L,,,,,phosphorus,12110208
TCEQMAIN-20860,2010-10-11,Phosphorus,,0.704,mg/L,,,,,phosphorus,12110208
