huc8,name,water_year,precip_mm,et_mm,runoff_mm,surf_runoff_mm,subsurf_runoff_mm,recharge_mm,balance_mm,soil_moisture_m3m3,swe_mm,canopy_mm,t2_degc,td2_degc,q2_kgkg,n_months
13090002,Lower Rio Grande,1986,405.21857834238887,468.051245174679,-27.20699364668689,-47.483587008283415,20.276593361596525,57.984499531107176,-35.62567318560327,0.2853158637634036,6.200800994895465e-08,0.0042676415850499685,23.912074199825497,18.53342457654594,0.014134585126424236,12
13090002,Lower Rio Grande,1987,1009.1053714716306,680.8914326945176,139.59498572882632,88.45493856737495,51.14004716145138,104.21661425232656,188.61895304828676,0.3219064301127063,8.105898592989508e-08,0.00793949726716779,22.684656457030258,18.110730675729087,0.013891270445274384,12
13090002,Lower Rio Grande,1988,543.32850158299,537.273587991226,1.2931342662530199,-25.748114835627828,27.041249101880847,86.90252243868264,4.761779325511014,0.29935225088833006,2.8396107864474183e-10,0.005139545025766163,22.99531143571545,17.858781060783542,0.013623637500866774,12
13090002,Lower Rio Grande,1989,569.4764256200001,528.4236499472538,19.34110379209903,-12.40257520855646,31.74367900065549,77.85956362303396,21.711671880647263,0.2912426790596952,2.1495040336042296e-07,0.004096744240290201,23.816030520547827,18.450640211253187,0.014150018086341769,12
13090002,Lower Rio Grande,1990,640.0953537813449,558.6713555466075,18.49015703635582,-17.78067195356716,36.27082898992298,59.82865810633798,62.93384119838156,0.29964920952707,6.128913589661949e-08,0.0044282436289725105,23.54081769851365,18.41743640838149,0.014223065006793725,12
13090002,Lower Rio Grande,1991,650.4577377693948,557.8511813494445,30.398394751653946,-1.1500137122582839,31.54840846391223,62.54936564714226,62.208161668296434,0.29193391900295856,5.091507651166413e-10,0.004229602884898012,24.13954072155815,18.58917020767791,0.014362550145097778,12
13090002,Lower Rio Grande,1992,776.6187005243092,611.4622272279977,91.82674272620665,35.0272689792968,56.799473746909854,112.63137496221766,73.32973057010491,0.310677050667117,1.4712768476648989e-08,0.006482325550235069,23.22107227491375,18.525813418044038,0.01411823471200227,12
13090002,Lower Rio Grande,1993,949.596932107552,667.1881801427301,176.16656704580697,79.27773818313267,96.88882886267432,189.76898944297977,106.24218491901496,0.31556979094547416,9.674028736528645e-08,0.006610923092828295,23.40085898169434,18.763202898564316,0.014299737673540416,12
13090002,Lower Rio Grande,1994,462.10512410306535,514.0934424522129,-40.57004111852846,-68.55928450580554,27.989243387277078,77.79459931000409,-11.418277230619104,0.2959229971336159,1.473239293618909e-08,0.004324515198314386,23.383330425111808,18.15507279634386,0.013958513039699546,12
13090002,Lower Rio Grande,1995,660.0169975626258,572.5803822202469,16.704955348836293,-8.409998726226062,25.114954075062354,67.91638773649348,70.7316599935426,0.2952819561621239,1.6129110596133377e-07,0.004581849962908544,24.132043736708454,18.84099204902833,0.014482635628207502,12
13090002,Lower Rio Grande,1996,527.8828087993797,457.62454496430246,15.1643456560281,-14.24208937862544,29.40643503465354,81.65285306577331,55.09391817904918,0.2880604340457611,5.70384528010667e-11,0.004002717117606701,23.13343669771581,17.65932029154351,0.0137411039346672,12
13090002,Lower Rio Grande,1997,750.1075003710208,606.0448541118471,82.63395465468497,41.20890696280389,41.42504769188109,107.4580428781429,61.428691604488705,0.30808526163855277,6.179364930807022e-09,0.005993497969423093,23.22874324512594,18.422813886600863,0.014205802096664737,12
13090002,Lower Rio Grande,1998,634.0302152154522,511.520828736694,51.2339478594102,11.22264585107343,40.01130200833677,117.2107485132327,71.27543861934805,0.29401822045396214,1.9917508771689412e-07,0.005214022719020852,23.537422935191955,18.06051814979884,0.01401168987139576,12
